Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model
Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,Petrol,Manual,First,13.5 kmpl,1799.0,130.0,5.0,0,2.71,15,Honda,Civic
Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,Petrol,Manual,First,18.2 kmpl,998.0,67.1,5.0,0,2.7,12,Maruti,Zen
Maruti Swift Dzire VDI,Mumbai,2012,80753,Diesel,Manual,Second,23.4 kmpl,1248.0,74.0,5.0,0,4.5,12,Maruti,Swift
Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Diesel,Manual,Second,13.0 kmpl,2982.0,168.5,7.0,0,18.75,9,Toyota,Fortuner
Maruti Swift VDI,Pune,2014,103000,Diesel,Manual,Second,28.4 kmpl,1248.0,74.0,5.0,0,5.25,10,Maruti,Swift
Maruti Wagon R Duo LX BSIII,Hyderabad,2012,72389,LPG,Manual,First,26.2 km/kg,998.0,58.2,5.0,0,3.2,12,Maruti,Wagon
Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,First,28.4 kmpl,1248.0,73.75,5.0,7.91 Lakh,6.0,7,Maruti,Dzire
Hyundai Grand i10 Asta,Kolkata,2014,41000,Petrol,Manual,First,18.9 kmpl,1197.0,82.0,5.0,0,3.14,10,Hyundai,Grand
Renault KWID RXL,Jaipur,2016,26000,Petrol,Manual,First,25.17 kmpl,799.0,53.3,5.0,3.96 Lakh,2.55,8,Renault,KWID
Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Petrol,Manual,Second,15.64 kmpl,1193.0,64.08,5.0,0,2.3,12,Tata,Indigo
Ford Figo Diesel Titanium,Hyderabad,2014,74624,Diesel,Manual,First,20.0 kmpl,1399.0,68.05,5.0,0,5.65,10,Ford,Figo
Porsche Cayenne 2009-2014 Diesel,Kochi,2015,47877,Diesel,Automatic,First,15.15 kmpl,2967.0,240.0,5.0,0,48.22,9,Porsche,Cayenne
Maruti Alto K10 VXI,Jaipur,2016,35000,Petrol,Manual,First,24.07 kmpl,998.0,67.1,5.0,4.24 Lakh,3.0,8,Maruti,Alto
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,Diesel,Manual,First,20.34 kmpl,1498.0,103.2,5.0,0,7.5,9,Volkswagen,Vento
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,Diesel,Manual,First,10.5 kmpl,2179.0,120.0,8.0,0,2.6,19,Mahindra,Scorpio
BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,Diesel,Automatic,First,18.56 kmpl,1995.0,190.0,5.0,70.55 Lakh,61.25,6,BMW,X3
Honda City 1.5 V MT,Chennai,2009,122000,Petrol,Manual,Second,17.0 kmpl,1497.0,118.0,5.0,0,3.5,15,Honda,City
Mini Cooper 3 DOOR S,Kochi,2016,21110,Petrol,Automatic,First,17.44 kmpl,1998.0,189.08,4.0,39.27 Lakh,28.95,8,Mini,Cooper
Mitsubishi Pajero Sport 4X4 AT,Pune,2015,78000,Diesel,Automatic,First,13.5 kmpl,2477.0,175.56,6.0,0,15.0,9,Mitsubishi,Pajero
Maruti Swift Dzire VDi,Jaipur,2012,72000,Diesel,Manual,First,19.3 kmpl,1248.0,73.9,5.0,0,4.25,12,Maruti,Swift
Bentley Continental Flying Spur,Hyderabad,2006,48000,Petrol,Automatic,First,8.6 kmpl,5998.0,552.0,4.0,0,59.0,18,Bentley,Continental
Maruti Ertiga VDI,Pune,2013,43486,Diesel,Manual,First,20.77 kmpl,1248.0,88.76,7.0,0,6.6,11,Maruti,Ertiga
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,Diesel,Manual,Second,12.8 kmpl,2494.0,102.0,7.0,0,5.2,17,Toyota,Innova
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,Petrol,Manual,First,11.7 kmpl,1796.0,178.0,5.0,0,10.0,14,Mercedes-Benz,New
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,Diesel,Automatic,First,14.84 kmpl,2143.0,167.62,5.0,0,35.0,8,Mercedes-Benz,New
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,Diesel,Manual,First,22.7 kmpl,1498.0,89.84,5.0,0,8.75,7,Ford,Ecosport
Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,Petrol,Manual,First,17.71 kmpl,1197.0,78.9,5.0,6.41 Lakh,4.57,9,Toyota,Etios
Hyundai i10 Magna 1.2,Delhi,2012,62000,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,0,2.5,12,Hyundai,i10
Hyundai Santro LP - Euro II,Chennai,2005,105000,Petrol,Manual,First,0.0 kmpl,999.0,0.0,5.0,0,1.75,19,Hyundai,Santro
Land Rover Freelander 2 SE,Kochi,2014,59885,Diesel,Automatic,First,12.39 kmpl,2179.0,147.51,5.0,0,20.11,10,Land,Rover
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,Diesel,Manual,First,12.8 kmpl,2494.0,102.0,8.0,0,7.8,13,Toyota,Innova
Hyundai i20 1.2 Magna,Coimbatore,2011,63991,Petrol,Manual,First,18.5 kmpl,1197.0,80.0,5.0,0,3.61,13,Hyundai,i20
Hyundai Santro Xing XO eRLX Euro II,Pune,2007,72000,Petrol,Manual,Second,17.0 kmpl,1086.0,0.0,5.0,0,1.11,17,Hyundai,Santro
Nissan Micra XV CVT,Mumbai,2015,34895,Petrol,Automatic,First,19.15 kmpl,1198.0,75.94,5.0,9.47 Lakh,4.6,9,Nissan,Micra
BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,Diesel,Automatic,First,15.87 kmpl,2993.0,308.43,5.0,0,85.0,9,BMW,X6
Honda City 1.5 V AT,Kolkata,2015,45000,Petrol,Automatic,First,16.8 kmpl,1497.0,118.0,5.0,0,5.25,9,Honda,City
Honda Amaze E i-Dtech,Delhi,2013,45000,Diesel,Manual,Second,25.8 kmpl,1498.0,98.6,5.0,0,3.3,11,Honda,Amaze
Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,Diesel,Manual,Second,11.5 kmpl,2982.0,171.0,7.0,0,17.75,11,Toyota,Fortuner
Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,Diesel,Automatic,First,12.97 kmpl,2179.0,187.7,5.0,0,35.0,8,Land,Rover
Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,0,13.39,8,Hyundai,Creta
Chevrolet Beat Diesel LT,Chennai,2012,81000,Diesel,Manual,First,25.44 kmpl,936.0,56.3,5.0,0,2.5,12,Chevrolet,Beat
Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,Diesel,Automatic,First,11.36 kmpl,2755.0,171.5,7.0,20.74 Lakh,18.36,7,Toyota,Innova
Maruti Swift Dzire VDI,Jaipur,2015,68310,Diesel,Manual,First,23.4 kmpl,1248.0,74.0,5.0,0,5.95,9,Maruti,Swift
Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,Diesel,Manual,Second,19.67 kmpl,1582.0,126.2,5.0,0,11.0,9,Hyundai,Creta
Land Rover Range Rover Sport SE,Delhi,2014,47000,Diesel,Automatic,Second,12.65 kmpl,2993.0,255.0,5.0,1.39 Cr,64.75,10,Land,Rover
Honda Amaze VX i-DTEC,Hyderabad,2017,128000,Diesel,Manual,First,25.8 kmpl,1498.0,98.6,5.0,0,6.3,7,Honda,Amaze
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,Petrol,Manual,First,15.29 kmpl,1591.0,121.3,5.0,0,11.94,7,Hyundai,Creta
Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,Petrol,Automatic,First,18.19 kmpl,1197.0,103.5,5.0,0,5.95,10,Volkswagen,Vento
Honda City i DTec VX,Ahmedabad,2017,37000,Diesel,Manual,First,26.0 kmpl,1498.0,98.6,5.0,0,11.0,7,Honda,City
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,Petrol,Manual,First,15.29 kmpl,1591.0,121.3,5.0,0,12.53,7,Hyundai,Creta
Ford Figo Diesel Titanium,Bangalore,2012,32510,Diesel,Manual,Second,20.0 kmpl,1399.0,68.0,5.0,0,3.75,12,Ford,Figo
BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,Diesel,Automatic,First,14.69 kmpl,2993.0,258.0,5.0,0,27.0,10,BMW,5
Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,Diesel,Manual,First,10.5 kmpl,2835.0,107.2,6.0,0,9.95,12,Mitsubishi,Pajero
Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,Diesel,Manual,First,19.87 kmpl,1461.0,83.8,5.0,0,4.2,11,Renault,Duster
Maruti Ritz VXI,Delhi,2010,75319,Petrol,Manual,Second,21.1 kmpl,1197.0,85.8,5.0,0,2.0,14,Maruti,Ritz
Hyundai Grand i10 Sportz,Kolkata,2013,28000,Petrol,Manual,First,18.9 kmpl,1197.0,82.0,5.0,0,3.25,11,Hyundai,Grand
Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,2017,16500,Diesel,Automatic,First,17.9 kmpl,2143.0,136.0,5.0,0,34.0,7,Mercedes-Benz,GLA
BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,Diesel,Automatic,First,22.48 kmpl,1995.0,190.0,5.0,71.82 Lakh,30.37,8,BMW,5
Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,Petrol,Automatic,First,13.0 kmpl,1591.0,121.3,5.0,0,12.6,6,Hyundai,Creta
Renault KWID RXT Optional,Kochi,2019,6568,Petrol,Manual,First,25.17 kmpl,799.0,53.3,5.0,4.78 Lakh,5.09,5,Renault,KWID
Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,Diesel,Automatic,First,14.94 kmpl,2967.0,241.4,5.0,0,24.5,10,Audi,A4
Maruti Ciaz VDI SHVS,Kochi,2018,17804,Diesel,Manual,Second,28.09 kmpl,1248.0,88.5,5.0,0,7.97,6,Maruti,Ciaz
Honda Jazz S,Delhi,2011,69768,Petrol,Manual,First,16.0 kmpl,1198.0,90.0,5.0,0,2.9,13,Honda,Jazz
BMW 3 Series 320d Luxury Line,Kochi,2016,62404,Diesel,Automatic,First,22.69 kmpl,1995.0,190.0,5.0,54.43 Lakh,21.33,8,BMW,3
Hyundai Verna SX CRDi AT,Bangalore,2012,97000,Diesel,Automatic,Second,19.08 kmpl,1582.0,126.32,5.0,0,6.5,12,Hyundai,Verna
Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,Diesel,Manual,First,21.38 kmpl,1396.0,88.7,5.0,0,12.15,8,Hyundai,Creta
Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,2014,17000,Petrol,Manual,First,15.04 kmpl,1598.0,103.2,5.0,0,4.25,10,Volkswagen,Vento
BMW 3 Series Luxury Line,Coimbatore,2017,34232,Diesel,Automatic,First,21.76 kmpl,1995.0,190.0,5.0,55.07 Lakh,35.84,7,BMW,3
Honda CR-V Petrol 2WD,Chennai,2004,135000,Petrol,Automatic,Third,14.4 kmpl,1997.0,152.0,5.0,33.51 Lakh,3.0,20,Honda,CR-V
Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,Diesel,Manual,First,19.72 kmpl,1461.0,108.45,5.0,15.94 Lakh,6.75,12,Renault,Duster
Hyundai i20 Asta 1.2,Bangalore,2014,31045,Petrol,Manual,Second,18.6 kmpl,1197.0,81.83,5.0,0,5.65,10,Hyundai,i20
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2013,58000,Diesel,Automatic,Second,16.96 kmpl,1968.0,138.03,5.0,0,7.5,11,Volkswagen,Jetta
Hyundai Creta 1.6 SX Plus Diesel,Kochi,2018,35480,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,0,13.34,6,Hyundai,Creta
Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,Diesel,Manual,First,28.09 kmpl,1248.0,88.5,5.0,0,7.9,8,Maruti,Ciaz
Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,Diesel,Manual,First,22.54 kmpl,1396.0,88.73,5.0,0,6.98,9,Hyundai,i20
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,Petrol,Manual,First,17.01 kmpl,1591.0,121.3,5.0,0,5.75,10,Hyundai,Verna
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,Diesel,Manual,First,22.07 kmpl,1199.0,73.9,5.0,0,2.65,12,Volkswagen,Polo
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,Diesel,Manual,First,22.07 kmpl,1199.0,73.9,5.0,0,2.49,13,Volkswagen,Polo
Maruti SX4 Vxi BSIII,Pune,2007,68553,Petrol,Manual,Second,15.0 kmpl,1586.0,104.68,5.0,0,1.5,17,Maruti,SX4
Honda Mobilio RS Option i DTEC,Kochi,2016,67376,Diesel,Manual,First,24.5 kmpl,1498.0,98.6,7.0,0,6.5,8,Honda,Mobilio
Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,Diesel,Manual,First,19.64 kmpl,1461.0,108.45,5.0,0,8.0,11,Renault,Duster
Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,Diesel,Automatic,First,12.9 kmpl,2755.0,174.5,7.0,34.45 Lakh,30.85,5,Toyota,Fortuner
Volvo XC60 D4 SUMMUM,Kochi,2014,93144,Diesel,Automatic,First,14.7 kmpl,1984.0,181.0,5.0,0,17.15,10,Volvo,XC60
Maruti Celerio VXI AT,Hyderabad,2014,24300,Petrol,Automatic,First,23.1 kmpl,998.0,67.04,5.0,0,4.55,10,Maruti,Celerio
Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Diesel,Manual,Second,26.21 kmpl,1248.0,88.5,5.0,0,7.4,9,Maruti,Ciaz
Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,Diesel,Automatic,First,12.8 kmpl,1968.0,167.6,5.0,0,25.64,11,Audi,Q5
BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Diesel,Automatic,Second,17.05 kmpl,1995.0,184.0,5.0,0,13.5,11,BMW,X1
Ford Figo Petrol ZXI,Bangalore,2013,38000,Petrol,Manual,First,15.6 kmpl,1196.0,70.0,5.0,0,3.55,11,Ford,Figo
Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,Diesel,Manual,First,22.7 kmpl,1582.0,126.2,5.0,0,15.0,6,Hyundai,Elantra
Hyundai Verna 1.6 i ABS,Pune,2007,80000,Petrol,Manual,Second,13.9 kmpl,1599.0,103.2,5.0,0,1.95,17,Hyundai,Verna
Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Petrol,Manual,Second,13.5 kmpl,1799.0,130.0,5.0,0,2.3,18,Honda,Civic
Toyota Fortuner 4x4 MT,Chennai,2013,123000,Diesel,Manual,Second,12.55 kmpl,2982.0,168.5,7.0,0,15.0,11,Toyota,Fortuner
Hyundai i10 Sportz,Chennai,2012,70000,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,0,3.15,12,Hyundai,i10
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,Diesel,Manual,First,21.64 kmpl,1461.0,84.8,5.0,0,5.0,12,Nissan,Sunny
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,Diesel,Automatic,Second,18.12 kmpl,1995.0,190.0,5.0,0,24.75,11,BMW,5
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Diesel,Manual,Second,16.52 kmpl,1991.0,123.7,5.0,0,2.6,16,Chevrolet,Optra
Hyundai i10 Asta,Ahmedabad,2011,86000,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,0,3.75,13,Hyundai,i10
Skoda Laura Ambiente,Ahmedabad,2009,60002,Diesel,Manual,Second,17.5 kmpl,1896.0,106.0,5.0,0,4.85,15,Skoda,Laura
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,Diesel,Automatic,First,10.0 kmpl,2148.0,170.0,5.0,0,27.0,11,Mercedes-Benz,E-Class
Honda Amaze SX i-DTEC,Kolkata,2014,84677,Diesel,Manual,First,25.8 kmpl,1498.0,98.6,5.0,0,3.0,10,Honda,Amaze
BMW X1 xDrive 20d xLine,Delhi,2017,23000,Diesel,Automatic,First,20.68 kmpl,1995.0,190.0,5.0,0,28.75,7,BMW,X1
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,Diesel,Manual,First,12.99 kmpl,2494.0,100.6,8.0,0,14.49,8,Toyota,Innova
Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,Diesel,Automatic,First,7.5 kmpl,4806.0,394.3,4.0,0,72.0,11,Porsche,Panamera
Nissan Sunny XV D,Chennai,2012,70000,Diesel,Manual,Second,22.71 kmpl,1461.0,84.8,5.0,11.48 Lakh,4.0,12,Nissan,Sunny
Maruti Swift Dzire LDI,Delhi,2015,40000,Diesel,Manual,Second,26.59 kmpl,1248.0,74.0,5.0,0,4.5,9,Maruti,Swift
Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,First,21.5 kmpl,1197.0,81.8,5.0,6.8 Lakh,6.25,5,Maruti,Wagon
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Diesel,Automatic,Second,16.96 kmpl,1968.0,138.03,5.0,0,11.5,9,Volkswagen,Jetta
Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Petrol,Manual,Third,9.8 kmpl,2354.0,180.0,5.0,0,3.1,15,Honda,Accord
Honda City i VTEC V,Mumbai,2018,5000,Petrol,Manual,First,17.8 kmpl,1497.0,117.3,5.0,0,10.11,6,Honda,City
Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,Petrol,Manual,First,17.01 kmpl,1591.0,121.3,5.0,0,11.54,5,Hyundai,Verna
Maruti Wagon R LX BSII,Delhi,2006,86000,Petrol,Manual,Second,18.9 kmpl,998.0,67.1,5.0,0,1.0,18,Maruti,Wagon
Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Diesel,Manual,Second,23.4 kmpl,1248.0,74.0,5.0,0,2.5,11,Maruti,Swift
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,Petrol,Automatic,First,9.74 kmpl,1984.0,208.0,5.0,0,18.0,13,Audi,Q5
Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,Diesel,Manual,First,23.59 kmpl,1364.0,67.04,5.0,0,6.85,6,Toyota,Etios
Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,Petrol,Manual,First,19.81 kmpl,1086.0,68.05,5.0,0,2.97,12,Hyundai,i10
Hyundai Verna 1.6 VTVT,Pune,2013,70000,Petrol,Manual,First,17.01 kmpl,1591.0,121.3,5.0,0,4.75,11,Hyundai,Verna
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,Diesel,Manual,First,20.14 kmpl,1498.0,88.8,5.0,0,7.38,6,Volkswagen,Polo
BMW 5 Series 520d Sport Line,Delhi,2017,16485,Diesel,Automatic,First,22.48 kmpl,1995.0,187.74,5.0,0,42.75,7,BMW,5
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Diesel,Manual,Second,23.0 kmpl,1396.0,90.0,5.0,0,3.65,14,Hyundai,i20
Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,Petrol,Automatic,First,18.9 kmpl,1197.0,82.0,5.0,0,5.99,7,Hyundai,Grand
Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,Diesel,Automatic,First,11.5 kmpl,2982.0,169.0,7.0,0,13.5,12,Toyota,Fortuner
Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,First,21.4 kmpl,1197.0,83.1,5.0,0,7.0,8,Maruti,Baleno
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,Petrol,Automatic,First,13.0 kmpl,1591.0,121.3,5.0,0,10.95,8,Hyundai,Creta
Hyundai i10 Sportz,Pune,2013,54500,Petrol,Manual,Third,20.36 kmpl,1197.0,78.9,5.0,0,2.95,11,Hyundai,i10
Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,24.7 kmpl,1047.0,69.0,5.0,7.15 Lakh,5.5,7,Tata,Tigor
Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,Petrol,Automatic,First,14.67 kmpl,1798.0,177.46,5.0,33.36 Lakh,17.08,7,Skoda,Superb
Maruti Swift Dzire VDI,Hyderabad,2015,59572,Diesel,Manual,First,26.59 kmpl,1248.0,74.0,5.0,0,6.85,9,Maruti,Swift
Honda CR-V 2.0 AT,Jaipur,2014,112827,Petrol,Automatic,First,13.1 kmpl,1997.0,141.1,5.0,0,10.5,10,Honda,CR-V
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,Diesel,Manual,First,12.8 kmpl,2494.0,102.0,8.0,0,8.75,14,Toyota,Innova
Honda City 1.5 V MT,Kolkata,2010,60000,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,0,2.7,14,Honda,City
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,Petrol,Automatic,First,17.0 kmpl,1591.0,121.3,5.0,13.7 Lakh,4.25,12,Hyundai,Verna
Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,First,23.59 kmpl,1364.0,67.04,5.0,10.63 Lakh,7.9,6,Toyota,Etios
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,Petrol,Automatic,Second,13.7 kmpl,1798.0,157.75,5.0,0,4.5,13,Skoda,Superb
Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,Diesel,Manual,First,21.64 kmpl,1461.0,84.8,5.0,0,4.0,12,Nissan,Sunny
Honda City 1.5 V MT Exclusive,Delhi,2012,42000,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,0,4.75,12,Honda,City
Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,Diesel,Manual,First,22.54 kmpl,1396.0,88.76,5.0,0,7.65,6,Hyundai,Elite
Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Petrol,Manual,Second,17.4 kmpl,1599.0,104.0,5.0,0,3.47,11,Chevrolet,Optra
Honda Amaze S i-Vtech,Kochi,2016,39854,Petrol,Manual,First,18.0 kmpl,1198.0,86.7,5.0,0,5.64,8,Honda,Amaze
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,Petrol,Manual,First,16.47 kmpl,1198.0,73.9,5.0,0,2.95,11,Volkswagen,Polo
Maruti Swift VDI,Jaipur,2016,55000,Diesel,Manual,First,22.9 kmpl,1248.0,74.0,5.0,0,5.65,8,Maruti,Swift
Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,Diesel,Automatic,First,11.4 kmpl,2953.0,153.86,7.0,0,8.41,12,Ford,Endeavour
Maruti Baleno LXI,Pune,2006,155000,Petrol,Manual,Third,15.4 kmpl,1590.0,94.0,5.0,0,0.85,18,Maruti,Baleno
Maruti Wagon R LX,Pune,2003,125000,Petrol,Manual,Second,18.9 kmpl,998.0,67.1,5.0,0,0.8,21,Maruti,Wagon
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,Diesel,Manual,First,20.14 kmpl,1498.0,88.0,5.0,10.32 Lakh,5.65,10,Volkswagen,Polo
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,Petrol,Manual,First,17.1 kmpl,1591.0,121.3,5.0,0,4.5,11,Hyundai,Verna
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,Diesel,Manual,First,28.09 kmpl,1248.0,88.5,5.0,0,6.9,9,Maruti,Ciaz
Toyota Qualis Fleet A3,Mumbai,2001,227000,Diesel,Manual,Fourth & Above,0.0 kmpl,2446.0,0.0,8.0,0,2.2,23,Toyota,Qualis
Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,Diesel,Manual,First,21.64 kmpl,1461.0,84.8,5.0,0,4.0,11,Nissan,Sunny
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,Petrol,Manual,First,15.0 kmpl,1598.0,103.52,5.0,0,5.6,9,Skoda,Rapid
Maruti Eeco 7 Seater Standard,Delhi,2016,126000,Petrol,Manual,First,15.1 kmpl,1196.0,73.0,7.0,4.43 Lakh,2.2,8,Maruti,Eeco
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,Petrol,Manual,First,15.0 kmpl,1598.0,103.5,5.0,0,4.0,11,Skoda,Rapid
Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Diesel,Manual,Second,12.55 kmpl,2982.0,168.5,7.0,0,16.0,10,Toyota,Fortuner
Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,0,12.6,8,Hyundai,Creta
Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,Petrol,Manual,First,18.5 kmpl,1197.0,82.9,5.0,0,4.79,10,Hyundai,i20
Maruti Wagon R LXI CNG,Mumbai,2015,22001,CNG,Manual,First,26.6 km/kg,998.0,58.16,5.0,0,3.65,9,Maruti,Wagon
Honda City i DTEC V,Kochi,2016,84580,Diesel,Manual,First,26.0 kmpl,1498.0,98.6,5.0,0,6.83,8,Honda,City
Maruti 800 Std,Jaipur,2002,75000,Petrol,Manual,First,16.1 kmpl,796.0,37.0,4.0,0,0.51,22,Maruti,800
Ford Ikon 1.3 Flair,Pune,2006,85000,Petrol,Manual,Second,13.8 kmpl,1299.0,70.0,5.0,0,0.69,18,Ford,Ikon
Maruti Swift Dzire LXI,Delhi,2015,24296,Petrol,Manual,First,20.85 kmpl,1197.0,83.14,5.0,0,4.65,9,Maruti,Swift
Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,Petrol,Manual,First,16.8 kmpl,1497.0,116.3,5.0,0,6.49,10,Honda,City
Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,16.8 kmpl,1493.0,110.0,5.0,0,2.9,15,Hyundai,Verna
Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,Petrol,Manual,First,17.01 kmpl,1591.0,121.3,5.0,0,7.4,8,Hyundai,Verna
Renault KWID RXT,Bangalore,2016,41000,Petrol,Manual,Second,25.17 kmpl,799.0,53.3,5.0,0,3.25,8,Renault,KWID
Maruti Wagon R LXI,Ahmedabad,2008,60123,Petrol,Manual,Second,18.9 kmpl,998.0,67.1,5.0,0,1.95,16,Maruti,Wagon
Hyundai Grand i10 Sportz,Jaipur,2015,53000,Petrol,Manual,Second,18.9 kmpl,1197.0,82.0,5.0,0,4.0,9,Hyundai,Grand
Hyundai i20 1.2 Asta,Delhi,2017,9000,Petrol,Manual,First,18.6 kmpl,1197.0,81.83,5.0,0,6.85,7,Hyundai,i20
Honda Amaze S i-Vtech,Coimbatore,2015,53497,Petrol,Manual,First,18.0 kmpl,1198.0,86.7,5.0,0,5.45,9,Honda,Amaze
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,Diesel,Manual,First,17.8 kmpl,1399.0,68.0,5.0,0,1.99,17,Ford,Fiesta
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,Diesel,Automatic,First,19.08 kmpl,1582.0,126.32,5.0,0,8.99,10,Hyundai,Verna
